Hotel_Name,Hotel_Rating,City,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Hotel_Price
IP Royal Hotel,4.1,ghaziabad,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹3,360"
Banana Tree Hotel & Banquets,3.9,ghaziabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,NA
Hotel Royal Residency,3.6,ghaziabad,3-star hotel,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹1,794"
"Luxury Stay in Mall with PVR, Shopper Stop, Lifestyle, Food Court With All Brands",2.6,ghaziabad,Sleeps 2,1 bedroom,Air conditioning,Elevator,Fireplace,Kitchen,Paid parking,Free Wi-Fi,No crib,"₹2,142"
Studio Apartment with Terrace Garden,4.3,ghaziabad,Sleeps 4,1 bedroom,Air conditioning,Fireplace,Kitchen,Paid parking,Free Wi-Fi,No crib,No elevator,"₹2,518"
The Roseman Hotel & Suites,4.3,ghaziabad,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹2,290"
Bharat Guest House by Golden Plate,4.2,ghaziabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,464"
Hotel Triveni Darshan,4.1,allahabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,700"
City Hotel,3.1,allahabad,2-star hotel,Free Wi-Fi,Pool,Air conditioning,Pet-friendly,Restaurant,Kitchen in some rooms,Full-service laundry,Kid-friendly,₹819
Hotel Triveni Darshan,4.1,allahabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,675"
Grand Continental Hotel,4.1,allahabad,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Spa,Bar,"₹4,309"
Hotel Prayag,3.5,allahabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹1,680"
WelcomHeritage Badi Kothi,4.3,allahabad,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹7,277"
"Hotel Kanha Shyam, Prayagraj",4.1,allahabad,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹9,912"
Luxmi Hotel,2.9,allahabad,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,₹593
Orchard One Hotel,3.9,allahabad,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹2,804"
Hotel Hira Inn,4.8,allahabad,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Full-service laundry,NA,NA,"₹4,435"
Hotel Haidri Inn,3.4,allahabad,Free Wi-Fi,Free parking,Pool,Air conditioning,Room service,Full-service laundry,NA,NA,NA,₹671
Hotel Harsh Ananda - A Boutique Hotel,3.8,allahabad,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Room service,Airport shuttle,Full-service laundry,Kid-friendly,NA
Hotel Milan (A Boutique Hotel),3.6,allahabad,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹2,016"
Swastik Hotel,3.6,allahabad,Free Wi-Fi,Pool,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,NA,₹443
Hotel Fortune Suites,4.9,allahabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,736"
"Millennium Inn, Prayagraj",4.2,allahabad,4-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹3,895"
City Hotel,3.1,allahabad,2-star hotel,Free Wi-Fi,Pool,Air conditioning,Pet-friendly,Restaurant,Kitchen in some rooms,Full-service laundry,Kid-friendly,₹816
Hotel Vashistha,3.5,allahabad,Free Wi-Fi,Air conditioning,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,NA,"₹1,071"
Itsy by Treebo - Royal Galaxy,4.0,allahabad,Free breakfast,Free Wi-Fi,Parking ($),Pool,Pet-friendly,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹1,342"
Landmark Inn,4.3,allahabad,Free breakfast,Free Wi-Fi,Parking,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,"₹2,622"
The Prayaraj House,3.0,allahabad,Sleeps 9,3 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,No crib,No elevator,No fitness center,"₹1,216"
Chandrika Residency,NA,allahabad,House,Sleeps 5,2 bedrooms,1 bathroom,3 beds,Air conditioning,Heating,Ironing board,Kitchen,"₹1,210"
"Millennium Inn, Prayagraj",4.2,allahabad,4-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹4,027"
VITTHAL INTERNATIONAL,4.0,allahabad,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Room service,Full-service laundry,NA,NA,"₹2,822"
Vibe By The LaLiT Traveller,4.0,faridabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹2,645"
Goldfinch Hotel Delhi NCR,3.9,faridabad,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹5,039"
Vibe By The LaLiT Traveller,4.0,faridabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹2,645"
Radisson Blu Faridabad,4.6,faridabad,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹6,344"
Lavit Hotel,4.2,faridabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,096"
Vivanta Surajkund,4.5,faridabad,5-star hotel,Breakfast ($),Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹8,229"
Goldfinch Hotel Delhi NCR,3.9,faridabad,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹4,283"
Sarovar Portico Surajkund,3.9,faridabad,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,Room service,"₹4,021"
Ceremony Hotel and Banquets,4.1,faridabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,282"
Hotel Delite,3.9,faridabad,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,NA
Ginger Faridabad,3.6,faridabad,3-star hotel,Free Wi-Fi,Parking ($),Air conditioning,Fitness center,Breakfast,Full-service laundry,Kid-friendly,NA,"₹3,135"
THE ATRIUM Hotel/ sarovar portico - Banqueting - Conferencing,3.9,faridabad,5-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,NA
Badkhal Lake Resort,3.9,faridabad,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Restaurant,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA
SHREE JEE HOTEL,4.8,faridabad,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,Business center,Kid-friendly,"₹1,930"
Golden Galaxy Hotels & Resorts,4.3,faridabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Airport shuttle,NA
Park Plaza Faridabad,4.1,faridabad,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,"₹12,744"
SKY MANSION,4.3,faridabad,Free Wi-Fi,NA,NA,NA,NA,NA,NA,NA,NA,"₹3,344"
Bougainvillea,NA,faridabad,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Air conditioning,Balcony,Kid-friendly,Crib,"₹1,680"
Magpie Tourist Resort,3.8,faridabad,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Bar,Restaurant,Room service,NA
Hotel Saffron Kiran,3.9,faridabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹2,992"
Hotel View - A Boutique Hotel,4.2,faridabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,591"
Comfort Stay | Rooms & Wi-Fi,4.2,faridabad,Sleeps 3,1 bedroom,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,"₹1,962"
Sarovar Portico Surajkund,3.9,faridabad,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,Room service,"₹4,032"
Lavit Hotel,4.2,faridabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,159"
